# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1762       5.374979045151e-11       9.730629442840e-13      -2.668571522390e-12       0.000000000000e+00       6.209745202996e-16       1.193619041882e-17       8.468997790380e-18 
 1763       5.368098113703e-11       9.658909893874e-13      -2.621652903852e-12       0.000000000000e+00       6.195551676797e-16       1.216042118938e-17       8.178833367007e-18 
 1764       5.360921079466e-11       9.589972285559e-13      -2.574703121780e-12       0.000000000000e+00       6.181398177868e-16       1.239038342145e-17       7.889394962923e-18 
 1765       5.353447922763e-11       9.523830509840e-13      -2.527743186441e-12       0.000000000000e+00       6.167284556088e-16       1.262630464802e-17       7.600707162599e-18 
 1766       5.345678627063e-11       9.460498488084e-13      -2.480794202840e-12       0.000000000000e+00       6.153210659866e-16       1.286841337092e-17       7.312794648359e-18 
 1767       5.337613178989e-11       9.399990171109e-13      -2.433877370855e-12       0.000000000000e+00       6.139176336140e-16       1.311693906215e-17       7.025682200516e-18 
 1768       5.329251568323e-11       9.342319539207e-13      -2.387013985366e-12       0.000000000000e+00       6.125181430374e-16       1.337211216518e-17       6.739394697502e-18 
 1769       5.320593788014e-11       9.287500602174e-13      -2.340225436392e-12       0.000000000000e+00       6.111225786555e-16       1.363416409633e-17       6.453957115995e-18 
 1770       5.311639834179e-11       9.235547399330e-13      -2.293533209226e-12       0.000000000000e+00       6.097309247194e-16       1.390332724612e-17       6.169394531057e-18 
 1771       5.302389706117e-11       9.186473999547e-13      -2.246958884564e-12       0.000000000000e+00       6.083431653319e-16       1.417983498057e-17       5.885732116257e-18 
 1772       5.292843406304e-11       9.140294501275e-13      -2.200524138643e-12       0.000000000000e+00       6.069592844474e-16       1.446392164261e-17       5.602995143809e-18 
 1773       5.283000940411e-11       9.097023032568e-13      -2.154250743371e-12       0.000000000000e+00       6.055792658716e-16       1.475582255334e-17       5.321208984697e-18 
 1774       5.272862317300e-11       9.056673751106e-13      -2.108160566467e-12       0.000000000000e+00       6.042030932616e-16       1.505577401344e-17       5.040399108811e-18 
 1775       5.262428227665e-11       9.019254258852e-13      -2.062274030559e-12       0.000000000000e+00       6.028307513274e-16       1.536395036226e-17       4.760589358427e-18 
 1776       5.251702086045e-11       8.984745786600e-13      -2.016605476358e-12       0.000000000000e+00       6.014622294502e-16       1.568027458506e-17       4.481796752850e-18 
 1777       5.240688005658e-11       8.953122846117e-13      -1.971167761530e-12       0.000000000000e+00       6.000975180934e-16       1.600460614711e-17       4.204036641201e-18 
 1778       5.229390121324e-11       8.924359800470e-13      -1.925973798326e-12       0.000000000000e+00       5.987366076033e-16       1.633680379318e-17       3.927324425246e-18 
 1779       5.217812589504e-11       8.898430863795e-13      -1.881036553659e-12       0.000000000000e+00       5.973794882087e-16       1.667672554643e-17       3.651675559459e-18 
 1780       5.205959588330e-11       8.875310101073e-13      -1.836369049179e-12       0.000000000000e+00       5.960261500206e-16       1.702422870740e-17       3.377105551086e-18 
 1781       5.193835317635e-11       8.854971427907e-13      -1.791984361347e-12       0.000000000000e+00       5.946765830319e-16       1.737916985294e-17       3.103629960211e-18 
 1782       5.181443998984e-11       8.837388610294e-13      -1.747895621511e-12       0.000000000000e+00       5.933307771176e-16       1.774140483517e-17       2.831264399823e-18 
 1783       5.168789875708e-11       8.822535264403e-13      -1.704116015980e-12       0.000000000000e+00       5.919887220342e-16       1.811078878040e-17       2.560024535878e-18 
 1784       5.155877212938e-11       8.810384856345e-13      -1.660658786100e-12       0.000000000000e+00       5.906504074196e-16       1.848717608813e-17       2.289926087365e-18 
 1785       5.142710297629e-11       8.800910701954e-13      -1.617537228328e-12       0.000000000000e+00       5.893158227931e-16       1.887042042992e-17       2.020984826374e-18 
 1786       5.129293438601e-11       8.794085966555e-13      -1.574764694308e-12       0.000000000000e+00       5.879849575547e-16       1.926037474840e-17       1.753216578156e-18 
 1787       5.115630966564e-11       8.789883664746e-13      -1.532354590946e-12       0.000000000000e+00       5.866578009856e-16       1.965689125620e-17       1.486637221194e-18 
 1788       5.101727234152e-11       8.788276660166e-13      -1.490320380484e-12       0.000000000000e+00       5.853343422472e-16       2.005982143488e-17       1.221262687262e-18 
 1789       5.087586615957e-11       8.789237665275e-13      -1.448675580576e-12       0.000000000000e+00       5.840145703816e-16       2.046901603390e-17       9.571089614976e-19 
 1790       5.073213508556e-11       8.792739241126e-13      -1.407433764361e-12       0.000000000000e+00       5.826984743109e-16       2.088432506954e-17       6.941920824590e-19 
 1791       5.058612330547e-11       8.798753797140e-13      -1.366608560542e-12       0.000000000000e+00       5.813860428372e-16       2.130559782388e-17       4.325281421961e-19 
 1792       5.043787522580e-11       8.807253590881e-13      -1.326213653457e-12       0.000000000000e+00       5.800772646425e-16       2.173268284372e-17       1.721332863133e-19 
 1793       5.028743547387e-11       8.818210727834e-13      -1.286262783158e-12       0.000000000000e+00       5.787721282882e-16       2.216542793954e-17      -8.697628596488e-20 
 1794       5.013484889813e-11       8.831597161173e-13      -1.246769745480e-12       0.000000000000e+00       5.774706222151e-16       2.260368018445e-17      -3.447843217290e-19 
 1795       4.998016056852e-11       8.847384691543e-13      -1.207748392122e-12       0.000000000000e+00       5.761727347431e-16       2.304728591313e-17      -6.012745143189e-19 
 1796       4.982341577676e-11       8.865544966830e-13      -1.169212630720e-12       0.000000000000e+00       5.748784540711e-16       2.349609072075e-17      -8.564305032594e-19 
 1797       4.966466003666e-11       8.886049481936e-13      -1.131176424922e-12       0.000000000000e+00       5.735877682767e-16       2.394993946199e-17      -1.110235874194e-18 
 1798       4.950393908445e-11       8.908869578559e-13      -1.093653794459e-12       0.000000000000e+00       5.723006653160e-16       2.440867624990e-17      -1.362674158821e-18 
 1799       4.934129887910e-11       8.933976444960e-13      -1.056658815229e-12       0.000000000000e+00       5.710171330234e-16       2.487214445491e-17      -1.613728834828e-18 
 1800       4.917678560262e-11       8.961341115745e-13      -1.020205619364e-12       0.000000000000e+00       5.697371591115e-16       2.534018670375e-17      -1.863383325825e-18 
 1801       4.901044566042e-11       8.990934471633e-13      -9.843083953064e-13       0.000000000000e+00       5.684607311707e-16       2.581264487841e-17      -2.111621001281e-18 
 1802       4.884232568157e-11       9.022727239239e-13      -9.489813878887e-13       0.000000000000e+00       5.671878366690e-16       2.628936011507e-17      -2.358425176461e-18 
 1803       4.867247251916e-11       9.056689990839e-13      -9.142388984029e-13       0.000000000000e+00       5.659184629520e-16       2.677017280305e-17      -2.603779112356e-18 
 1804       4.850093325059e-11       9.092793144155e-13      -8.800952846785e-13       0.000000000000e+00       5.646525972427e-16       2.725492258377e-17      -2.847666015620e-18 
 1805       4.832775517791e-11       9.131006962121e-13      -8.465649611568e-13       0.000000000000e+00       5.633902266408e-16       2.774344834969e-17      -3.090069038506e-18 
 1806       4.815298582814e-11       9.171301552664e-13      -8.136623989658e-13       0.000000000000e+00       5.621313381231e-16       2.823558824325e-17      -3.330971278800e-18 
 1807       4.797667295356e-11       9.213646868474e-13      -7.814021259955e-13       0.000000000000e+00       5.608759185431e-16       2.873117965584e-17      -3.570355779756e-18 
 1808       4.779886453204e-11       9.258012706784e-13      -7.497987269726e-13       0.000000000000e+00       5.596239546305e-16       2.923005922670e-17      -3.808205530029e-18 
 1809       4.761960876739e-11       9.304368709140e-13      -7.188668435357e-13       0.000000000000e+00       5.583754329914e-16       2.973206284194e-17      -4.044503463612e-18 
 1810       4.743895408961e-11       9.352684361179e-13      -6.886211743105e-13       0.000000000000e+00       5.571303401079e-16       3.023702563340e-17      -4.279232459773e-18 
 1811       4.725694915528e-11       9.402928992402e-13      -6.590764749843e-13       0.000000000000e+00       5.558886623378e-16       3.074478197766e-17      -4.512375342983e-18 
 1812       4.707364284783e-11       9.455071775950e-13      -6.302475583814e-13       0.000000000000e+00       5.546503859147e-16       3.125516549497e-17      -4.743914882858e-18 
 1813       4.688908427788e-11       9.509081728376e-13      -6.021492945381e-13       0.000000000000e+00       5.534154969475e-16       3.176800904820e-17      -4.973833794088e-18 
 1814       4.670332320811e-11       9.564925541989e-13      -5.747942925560e-13       0.000000000000e+00       5.521839823720e-16       3.228317589627e-17      -5.202115811752e-18 
 1815       4.651641133118e-11       9.622561063196e-13      -5.481859255654e-13       0.000000000000e+00       5.509558328149e-16       3.280065343146e-17      -5.428748926852e-18 
 1816       4.632840100273e-11       9.681943761095e-13      -5.223252496437e-13       0.000000000000e+00       5.497310397526e-16       3.332046019617e-17      -5.653722176750e-18 
 1817       4.613934481813e-11       9.743028889839e-13      -4.972133169198e-13       0.000000000000e+00       5.485095945612e-16       3.384261479721e-17      -5.877024572132e-18 
 1818       4.594929561280e-11       9.805771488325e-13      -4.728511755646e-13       0.000000000000e+00       5.472914885164e-16       3.436713590580e-17      -6.098645096986e-18 
 1819       4.575830646252e-11       9.870126379892e-13      -4.492398697818e-13       0.000000000000e+00       5.460767127935e-16       3.489404225772e-17      -6.318572708574e-18 
 1820       4.556643068380e-11       9.936048172017e-13      -4.263804397980e-13       0.000000000000e+00       5.448652584671e-16       3.542335265334e-17      -6.536796337406e-18 
 1821       4.537372183416e-11       1.000349125601e-12      -4.042739218534e-13       0.000000000000e+00       5.436571165106e-16       3.595508595775e-17      -6.753304887214e-18 
 1822       4.518023371252e-11       1.007240980672e-12      -3.829213481927e-13       0.000000000000e+00       5.424522777967e-16       3.648926110079e-17      -6.968087234929e-18 
 1823       4.498602035950e-11       1.014275778220e-12      -3.623237470548e-13       0.000000000000e+00       5.412507330966e-16       3.702589707720e-17      -7.181132230649e-18 
 1824       4.479113605776e-11       1.021448892345e-12      -3.424821426640e-13       0.000000000000e+00       5.400524730803e-16       3.756501294662e-17      -7.392428697620e-18 
 1825       4.459563533234e-11       1.028755675407e-12      -3.233975552204e-13       0.000000000000e+00       5.388574883159e-16       3.810662783375e-17      -7.601965432204e-18 
 1826       4.439957295099e-11       1.036191457998e-12      -3.050710008902e-13       0.000000000000e+00       5.376657692701e-16       3.865076092838e-17      -7.809731203857e-18 
 1827       4.420300392447e-11       1.043751548911e-12      -2.875034917962e-13       0.000000000000e+00       5.364773063074e-16       3.919743148551e-17      -8.015714755101e-18 
 1828       4.400598350696e-11       1.051431235108e-12      -2.706960360089e-13       0.000000000000e+00       5.352920896903e-16       3.974665882538e-17      -8.219904801500e-18 
 1829       4.380856719631e-11       1.059225781692e-12      -2.546496375361e-13       0.000000000000e+00       5.341101095790e-16       4.029846233361e-17      -8.422290031631e-18 
 1830       4.361081073443e-11       1.067130431877e-12      -2.393652963141e-13       0.000000000000e+00       5.329313560313e-16       4.085286146126e-17      -8.622859107061e-18 
 1831       4.341277010759e-11       1.075140406955e-12      -2.248440081982e-13       0.000000000000e+00       5.317558190022e-16       4.140987572490e-17      -8.821600662320e-18 
 1832       4.321450154677e-11       1.083250906265e-12      -2.110867649526e-13       0.000000000000e+00       5.305834883441e-16       4.196952470671e-17      -9.018503304875e-18 
 1833       4.301606152800e-11       1.091457107168e-12      -1.980945542419e-13       0.000000000000e+00       5.294143538063e-16       4.253182805454e-17      -9.213555615102e-18 
 1834       4.281750677267e-11       1.099754165010e-12      -1.858683596206e-13       0.000000000000e+00       5.282484050349e-16       4.309680548202e-17      -9.406746146264e-18 
 1835       4.261889424786e-11       1.108137213095e-12      -1.744091605244e-13       0.000000000000e+00       5.270856315730e-16       4.366447676864e-17      -9.598063424482e-18 
 1836       4.242028116673e-11       1.116601362656e-12      -1.637179322604e-13       0.000000000000e+00       5.259260228597e-16       4.423486175979e-17      -9.787495948711e-18 
 1837       4.222172498877e-11       1.125141702820e-12      -1.537956459974e-13       0.000000000000e+00       5.247695682308e-16       4.480798036691e-17      -9.975032190711e-18 
 1838       4.202328342021e-11       1.133753300582e-12      -1.446432687568e-13       0.000000000000e+00       5.236162569182e-16       4.538385256752e-17      -1.016066059503e-17 
 1839       4.182501441428e-11       1.142431200773e-12      -1.362617634032e-13       0.000000000000e+00       5.224660780496e-16       4.596249840532e-17      -1.034436957895e-17 
 1840       4.162697617160e-11       1.151170426028e-12      -1.286520886343e-13       0.000000000000e+00       5.213190206488e-16       4.654393799026e-17      -1.052614753252e-17 
 1841       4.142922714051e-11       1.159965976758e-12      -1.218151989722e-13       0.000000000000e+00       5.201750736350e-16       4.712819149866e-17      -1.070598281846e-17 
 1842       4.123182601735e-11       1.168812831118e-12      -1.157520447531e-13       0.000000000000e+00       5.190342258229e-16       4.771527917326e-17      -1.088386377217e-17 
 1843       4.103483174686e-11       1.177705944978e-12      -1.104635721187e-13       0.000000000000e+00       5.178964659226e-16       4.830522132328e-17      -1.105977870171e-17 
 1844       4.083830352248e-11       1.186640251892e-12      -1.059507230060e-13       0.000000000000e+00       5.167617825393e-16       4.889803832457e-17      -1.123371588778e-17 
 1845       4.064230078667e-11       1.195610663065e-12      -1.022144351382e-13       0.000000000000e+00       5.156301641729e-16       4.949375061963e-17      -1.140566358364e-17 
 1846       4.044688323127e-11       1.204612067327e-12      -9.925564201510e-14       0.000000000000e+00       5.145015992185e-16       5.009237871772e-17      -1.157561001517e-17 
 1847       4.025211079782e-11       1.213639331101e-12      -9.707527290356e-14       0.000000000000e+00       5.133760759653e-16       5.069394319495e-17      -1.174354338075e-17 
 1848       4.005804367790e-11       1.222687298370e-12      -9.567425282820e-14       0.000000000000e+00       5.122535825974e-16       5.129846469434e-17      -1.190945185132e-17 
 1849       3.986474231344e-11       1.231750790650e-12      -9.505350256175e-14       0.000000000000e+00       5.111341071929e-16       5.190596392591e-17      -1.207332357031e-17 
 1850       3.967226739711e-11       1.240824606959e-12      -9.521393861567e-14       0.000000000000e+00       5.100176377239e-16       5.251646166678e-17      -1.223514665359e-17 
 1851       3.948067987258e-11       1.249903523782e-12      -9.615647323059e-14       0.000000000000e+00       5.089041620565e-16       5.312997876121e-17      -1.239490918950e-17 
 1852       3.929004093489e-11       1.258982295050e-12      -9.788201436692e-14       0.000000000000e+00       5.077936679507e-16       5.374653612075e-17      -1.255259923880e-17 
 1853       3.910040709452e-11       1.268055924743e-12      -1.003897515184e-13       0.000000000000e+00       5.066861439165e-16       5.436611690474e-17      -1.270820523962e-17 
 1854       3.891181532622e-11       1.277120487151e-12      -1.036719983709e-13       0.000000000000e+00       5.055815817918e-16       5.498855273532e-17      -1.286171722596e-17 
 1855       3.872429780354e-11       1.286172313034e-12      -1.077193093939e-13       0.000000000000e+00       5.044799741847e-16       5.561363658398e-17      -1.301312561878e-17 
 1856       3.853788682464e-11       1.295207717548e-12      -1.125221902512e-13       0.000000000000e+00       5.033813136188e-16       5.624116050828e-17      -1.316242082186e-17 
 1857       3.835261481239e-11       1.304223000221e-12      -1.180710977311e-13       0.000000000000e+00       5.022855925326e-16       5.687091565057e-17      -1.330959322178e-17 
 1858       3.816851431461e-11       1.313214444935e-12      -1.243564396774e-13       0.000000000000e+00       5.011928032796e-16       5.750269223681e-17      -1.345463318795e-17 
 1859       3.798561800417e-11       1.322178319903e-12      -1.313685749198e-13       0.000000000000e+00       5.001029381282e-16       5.813627957528e-17      -1.359753107254e-17 
 1860       3.780395867918e-11       1.331110877650e-12      -1.390978132046e-13       0.000000000000e+00       4.990159892616e-16       5.877146605536e-17      -1.373827721052e-17 
 1861       3.762356926313e-11       1.340008354991e-12      -1.475344151254e-13       0.000000000000e+00       4.979319487773e-16       5.940803914632e-17      -1.387686191961e-17 
 1862       3.744448280508e-11       1.348866973008e-12      -1.566685920537e-13       0.000000000000e+00       4.968508086875e-16       6.004578539601e-17      -1.401327550029e-17 
 1863       3.726673247981e-11       1.357682937035e-12      -1.664905060696e-13       0.000000000000e+00       4.957725609184e-16       6.068449042971e-17      -1.414750823579e-17 
 1864       3.709035158795e-11       1.366452436631e-12      -1.769902698923e-13       0.000000000000e+00       4.946971973105e-16       6.132393894881e-17      -1.427955039204e-17 
 1865       3.691537355619e-11       1.375171645561e-12      -1.881579468111e-13       0.000000000000e+00       4.936247096182e-16       6.196391472964e-17      -1.440939221774e-17 
 1866       3.674183193739e-11       1.383836721778e-12      -1.999835506153e-13       0.000000000000e+00       4.925550895098e-16       6.260420062217e-17      -1.453702394424e-17 
 1867       3.656976041081e-11       1.392443807398e-12      -2.124570455259e-13       0.000000000000e+00       4.914883285672e-16       6.324457854883e-17      -1.466243578563e-17 
 1868       3.639919278217e-11       1.400989028680e-12      -2.255683461253e-13       0.000000000000e+00       4.904244182860e-16       6.388482950322e-17      -1.478561793864e-17 
 1869       3.623016298392e-11       1.409468496009e-12      -2.393073172884e-13       0.000000000000e+00       4.893633500749e-16       6.452473354890e-17      -1.490656058272e-17 
 1870       3.606270507533e-11       1.417878303870e-12      -2.536637741132e-13       0.000000000000e+00       4.883051152563e-16       6.516406981814e-17      -1.502525387994e-17 
 1871       3.589685324266e-11       1.426214530828e-12      -2.686274818514e-13       0.000000000000e+00       4.872497050654e-16       6.580261651071e-17      -1.514168797503e-17 
 1872       3.573264179934e-11       1.434473239510e-12      -2.841881558391e-13       0.000000000000e+00       4.861971106504e-16       6.644015089259e-17      -1.525585299536e-17 
 1873       3.557010518612e-11       1.442650476583e-12      -3.003354614273e-13       0.000000000000e+00       4.851473230724e-16       6.707644929477e-17      -1.536773905092e-17 
 1874       3.540927797124e-11       1.450742272731e-12      -3.170590139126e-13       0.000000000000e+00       4.841003333053e-16       6.771128711201e-17      -1.547733623431e-17 
 1875       3.525019485057e-11       1.458744642635e-12      -3.343483784681e-13       0.000000000000e+00       4.830561322353e-16       6.834443880157e-17      -1.558463462073e-17 
 1876       3.509289064778e-11       1.466653584954e-12      -3.521930700735e-13       0.000000000000e+00       4.820147106612e-16       6.897567788200e-17      -1.568962426798e-17 
 1877       3.493740031452e-11       1.474465082304e-12      -3.705825534465e-13       0.000000000000e+00       4.809760592939e-16       6.960477693192e-17      -1.579229521641e-17 
 1878       3.478375893056e-11       1.482175101232e-12      -3.895062429726e-13       0.000000000000e+00       4.799401687566e-16       7.023150758872e-17      -1.589263748896e-17 
 1879       3.463200170394e-11       1.489779592202e-12      -4.089535026363e-13       0.000000000000e+00       4.789070295844e-16       7.085564054738e-17      -1.599064109112e-17 
 1880       3.448216397117e-11       1.497274489572e-12      -4.289136459517e-13       0.000000000000e+00       4.778766322240e-16       7.147694555920e-17      -1.608629601091e-17 
 1881       3.433428119735e-11       1.504655711568e-12      -4.493759358929e-13       0.000000000000e+00       4.768489670342e-16       7.209519143057e-17      -1.617959221888e-17 
 1882       3.418838897634e-11       1.511919160272e-12      -4.703295848249e-13       0.000000000000e+00       4.758240242851e-16       7.271014602174e-17      -1.627051966811e-17 
 1883       3.404452303096e-11       1.519060721592e-12      -4.917637544341e-13       0.000000000000e+00       4.748017941580e-16       7.332157624556e-17      -1.635906829416e-17 
 1884       3.390271921308e-11       1.526076265250e-12      -5.136675556589e-13       0.000000000000e+00       4.737822667460e-16       7.392924806626e-17      -1.644522801512e-17 
 1885       3.376301350385e-11       1.532961644753e-12      -5.360300486206e-13       0.000000000000e+00       4.727654320527e-16       7.453292649820e-17      -1.652898873153e-17 
 1886       3.362544201380e-11       1.539712697377e-12      -5.588402425535e-13       0.000000000000e+00       4.717512799931e-16       7.513237560465e-17      -1.661034032642e-17 
 1887       3.349004098307e-11       1.546325244146e-12      -5.820870957364e-13       0.000000000000e+00       4.707398003929e-16       7.572735849653e-17      -1.668927266526e-17 
 1888       3.335684678149e-11       1.552795089807e-12      -6.057595154224e-13       0.000000000000e+00       4.697309829883e-16       7.631763733118e-17      -1.676577559599e-17 
 1889       3.322589590881e-11       1.559118022815e-12      -6.298463577699e-13       0.000000000000e+00       4.687248174264e-16       7.690297331112e-17      -1.683983894897e-17 
 1890       3.309722499483e-11       1.565289815308e-12      -6.543364277735e-13       0.000000000000e+00       4.677212932643e-16       7.748312668281e-17      -1.691145253697e-17 
 1891       3.297087079955e-11       1.571306223086e-12      -6.792184791941e-13       0.000000000000e+00       4.667203999696e-16       7.805785673541e-17      -1.698060615520e-17 
 1892       3.284686358485e-11       1.577163526838e-12      -7.044809313091e-13       0.000000000000e+00       4.657221276417e-16       7.862697062246e-17      -1.704729151855e-17 
 1893       3.272520717318e-11       1.582860160427e-12      -7.301110169052e-13       0.000000000000e+00       4.647264691829e-16       7.919047024210e-17      -1.711150808988e-17 
 1894       3.260589873492e-11       1.588395095155e-12      -7.560956275570e-13       0.000000000000e+00       4.637334181439e-16       7.974840649055e-17      -1.717325729682e-17 
 1895       3.248893540281e-11       1.593767299663e-12      -7.824215961308e-13       0.000000000000e+00       4.627429680034e-16       8.030083054266e-17      -1.723254059860e-17 
 1896       3.237431427196e-11       1.598975739924e-12      -8.090756967053e-13       0.000000000000e+00       4.617551121681e-16       8.084779385237e-17      -1.728935948609e-17 
 1897       3.226203239970e-11       1.604019379241e-12      -8.360446444933e-13       0.000000000000e+00       4.607698439722e-16       8.138934815310e-17      -1.734371548189e-17 
 1898       3.215208680556e-11       1.608897178248e-12      -8.633150957626e-13       0.000000000000e+00       4.597871566779e-16       8.192554545812e-17      -1.739561014036e-17 
 1899       3.204447447122e-11       1.613608094901e-12      -8.908736477573e-13       0.000000000000e+00       4.588070434748e-16       8.245643806096e-17      -1.744504504767e-17 
 1900       3.193919234042e-11       1.618151084480e-12      -9.187068386187e-13       0.000000000000e+00       4.578294974798e-16       8.298207853584e-17      -1.749202182186e-17 
 1901       3.183623731892e-11       1.622525099586e-12      -9.468011473068e-13       0.000000000000e+00       4.568545117374e-16       8.350251973799e-17      -1.753654211290e-17 
 1902       3.173560627443e-11       1.626729090136e-12      -9.751429935210e-13       0.000000000000e+00       4.558820792189e-16       8.401781480415e-17      -1.757860760273e-17 
 1903       3.163729603655e-11       1.630762003360e-12      -1.003718737622e-12       0.000000000000e+00       4.549121928230e-16       8.452801715287e-17      -1.761822000530e-17 
 1904       3.154130339669e-11       1.634622783802e-12      -1.032514680551e-12       0.000000000000e+00       4.539448453752e-16       8.503318048496e-17      -1.765538106669e-17 
 1905       3.144762510806e-11       1.638310373313e-12      -1.061517063755e-12       0.000000000000e+00       4.529800296278e-16       8.553335878389e-17      -1.769009256506e-17 
 1906       3.135625788554e-11       1.641823711051e-12      -1.090712069104e-12       0.000000000000e+00       4.520177382599e-16       8.602860631616e-17      -1.772235631080e-17 
 1907       3.126719840568e-11       1.645161733477e-12      -1.120085818812e-12       0.000000000000e+00       4.510579638771e-16       8.651897763171e-17      -1.775217414651e-17 
 1908       3.118044330661e-11       1.648323374351e-12      -1.149624375361e-12       0.000000000000e+00       4.501006990116e-16       8.700452756432e-17      -1.777954794710e-17 
 1909       3.109598918795e-11       1.651307564734e-12      -1.179313741421e-12       0.000000000000e+00       4.491459361217e-16       8.748531123202e-17      -1.780447961983e-17 
 1910       3.101383261082e-11       1.654113232979e-12      -1.209139859770e-12       0.000000000000e+00       4.481936675923e-16       8.796138403745e-17      -1.782697110435e-17 
 1911       3.093397009772e-11       1.656739304732e-12      -1.239088613217e-12       0.000000000000e+00       4.472438857340e-16       8.843280166830e-17      -1.784702437278e-17 
 1912       3.085639813248e-11       1.659184702929e-12      -1.269145824523e-12       0.000000000000e+00       4.462965827837e-16       8.889962009766e-17      -1.786464142972e-17 
 1913       3.078111316021e-11       1.661448347793e-12      -1.299297256318e-12       0.000000000000e+00       4.453517509040e-16       8.936189558447e-17      -1.787982431235e-17 
 1914       3.070811158724e-11       1.663529156829e-12      -1.329528611029e-12       0.000000000000e+00       4.444093821834e-16       8.981968467387e-17      -1.789257509045e-17 
 1915       3.063738978106e-11       1.665426044825e-12      -1.359825530797e-12       0.000000000000e+00       4.434694686359e-16       9.027304419765e-17      -1.790289586648e-17 
 1916       3.056894407022e-11       1.667137923847e-12      -1.390173597397e-12       0.000000000000e+00       4.425320022011e-16       9.072203127457e-17      -1.791078877562e-17 
 1917       3.050277074432e-11       1.668663703237e-12      -1.420558332163e-12       0.000000000000e+00       4.415969747440e-16       9.116670331084e-17      -1.791625598579e-17 
 1918       3.043886605394e-11       1.670002289608e-12      -1.450965195906e-12       0.000000000000e+00       4.406643780547e-16       9.160711800047e-17      -1.791929969777e-17 
 1919       3.037722621054e-11       1.671152586845e-12      -1.481379588837e-12       0.000000000000e+00       4.397342038487e-16       9.204333332567e-17      -1.791992214521e-17 
 1920       3.031784738645e-11       1.672113496101e-12      -1.511786850488e-12       0.000000000000e+00       4.388064437664e-16       9.247540755724e-17      -1.791812559468e-17 
 1921       3.026072571476e-11       1.672883915790e-12      -1.542172259630e-12       0.000000000000e+00       4.378810893732e-16       9.290339925502e-17      -1.791391234574e-17 
 1922       3.020585728931e-11       1.673462741592e-12      -1.572521034201e-12       0.000000000000e+00       4.369581321593e-16       9.332736726822e-17      -1.790728473099e-17 
 1923       3.015323816457e-11       1.673848866444e-12      -1.602818331219e-12       0.000000000000e+00       4.360375635394e-16       9.374737073585e-17      -1.789824511612e-17 
 1924       3.010286435563e-11       1.674041180540e-12      -1.633049246710e-12       0.000000000000e+00       4.351193748529e-16       9.416346908712e-17      -1.788679589996e-17 
 1925       3.005473183812e-11       1.674038571326e-12      -1.663198815623e-12       0.000000000000e+00       4.342035573637e-16       9.457572204182e-17      -1.787293951455e-17 
 1926       3.000883654814e-11       1.673839923500e-12      -1.693252011758e-12       0.000000000000e+00       4.332901022600e-16       9.498418961072e-17      -1.785667842515e-17 
 1927       2.996517438219e-11       1.673444119008e-12      -1.723193747682e-12       0.000000000000e+00       4.323790006541e-16       9.538893209601e-17      -1.783801513035e-17 
 1928       2.992374119716e-11       1.672850037042e-12      -1.753008874650e-12       0.000000000000e+00       4.314702435824e-16       9.579001009162e-17      -1.781695216209e-17 
 1929       2.988453281020e-11       1.672056554036e-12      -1.782682182531e-12       0.000000000000e+00       4.305638220054e-16       9.618748448368e-17      -1.779349208571e-17 
 1930       2.984754499871e-11       1.671062543661e-12      -1.812198399725e-12       0.000000000000e+00       4.296597268073e-16       9.658141645089e-17      -1.776763750003e-17 
 1931       2.981276912524e-11       1.669867354907e-12      -1.841543260786e-12       0.000000000000e+00       4.287579494100e-16       9.697183548520e-17      -1.773939194029e-17 
 1932       2.978017897614e-11       1.668472250263e-12      -1.870706718305e-12       0.000000000000e+00       4.278584836204e-16       9.735864318801e-17      -1.770876259457e-17 
 1933       2.974974382307e-11       1.666878978429e-12      -1.899679755213e-12       0.000000000000e+00       4.269613237966e-16       9.774170874562e-17      -1.767575760808e-17 
 1934       2.972143278870e-11       1.665089297238e-12      -1.928453319249e-12       0.000000000000e+00       4.260664642353e-16       9.812090084210e-17      -1.764038518218e-17 
 1935       2.969521484655e-11       1.663104973670e-12      -1.957018322911e-12       0.000000000000e+00       4.251738991721e-16       9.849608765869e-17      -1.760265357450e-17 
 1936       2.967105882075e-11       1.660927783864e-12      -1.985365643413e-12       0.000000000000e+00       4.242836227808e-16       9.886713687314e-17      -1.756257109896e-17 
 1937       2.964893338589e-11       1.658559513131e-12      -2.013486122642e-12       0.000000000000e+00       4.233956291737e-16       9.923391565908e-17      -1.752014612591e-17 
 1938       2.962880706677e-11       1.656001955968e-12      -2.041370567112e-12       0.000000000000e+00       4.225099124011e-16       9.959629068543e-17      -1.747538708219e-17 
 1939       2.961064823821e-11       1.653256916067e-12      -2.069009747918e-12       0.000000000000e+00       4.216264664518e-16       9.995412811572e-17      -1.742830245119e-17 
