# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1108       1.654538037743e-10       2.443318875827e-12      -8.779046174938e-12       1.262640961520e-14       3.879352143317e-15      -1.179581117740e-16       1.044661917817e-16 
 1109       1.656344571078e-10       2.415855410184e-12      -8.686530471109e-12       1.263037531233e-14       3.865814026707e-15      -1.182157790944e-16       1.025680367141e-16 
 1110       1.658055863161e-10       2.388913804921e-12      -8.592272613977e-12       1.263425882135e-14       3.852333646764e-15      -1.184149550720e-16       1.006690077485e-16 
 1111       1.659669505297e-10       2.362507690193e-12      -8.496318262038e-12       1.263805658900e-14       3.838910573641e-15      -1.185602343156e-16       9.876949857169e-17 
 1112       1.661183447787e-10       2.336648967241e-12      -8.398713967868e-12       1.264176537005e-14       3.825544415933e-15      -1.186555930618e-16       9.686988986965e-17 
 1113       1.662597125956e-10       2.311342353412e-12      -8.299508751430e-12       1.264538322785e-14       3.812234954723e-15      -1.187024203371e-16       9.497050194861e-17 
 1114       1.663910348860e-10       2.286590765786e-12      -8.198752549166e-12       1.264890854680e-14       3.798982011262e-15      -1.187014610813e-16       9.307164150322e-17 
 1115       1.665122927071e-10       2.262397124378e-12      -8.096495695152e-12       1.265233970162e-14       3.785785402639e-15      -1.186534669904e-16       9.117361728423e-17 
 1116       1.666234672681e-10       2.238764352129e-12      -7.992788922011e-12       1.265567505732e-14       3.772644941771e-15      -1.185591965326e-16       8.927674010288e-17 
 1117       1.667245399308e-10       2.215695374894e-12      -7.887683361833e-12       1.265891296915e-14       3.759560437390e-15      -1.184194149646e-16       8.738132283535e-17 
 1118       1.668154922102e-10       2.193193121440e-12      -7.781230547093e-12       1.266205178263e-14       3.746531694029e-15      -1.182348943480e-16       8.548768042724e-17 
 1119       1.668963057752e-10       2.171260523434e-12      -7.673482411568e-12       1.266508983350e-14       3.733558512013e-15      -1.180064135652e-16       8.359612989799e-17 
 1120       1.669669624489e-10       2.149900515438e-12      -7.564491291254e-12       1.266802544768e-14       3.720640687445e-15      -1.177347583355e-16       8.170699034534e-17 
 1121       1.670274442090e-10       2.129116034900e-12      -7.454309925288e-12       1.267085694129e-14       3.707778012196e-15      -1.174207212319e-16       7.982058294976e-17 
 1122       1.670777331890e-10       2.108910022147e-12      -7.342991456860e-12       1.267358262060e-14       3.694970273891e-15      -1.170651016965e-16       7.793723097891e-17 
 1123       1.671178116781e-10       2.089285420378e-12      -7.230589434133e-12       1.267620078205e-14       3.682217255896e-15      -1.166687060574e-16       7.605725979209e-17 
 1124       1.671476621221e-10       2.070245175653e-12      -7.117157811163e-12       1.267870971215e-14       3.669518737311e-15      -1.162323475443e-16       7.418099684465e-17 
 1125       1.671672671238e-10       2.051792236889e-12      -7.002750948814e-12       1.268110768754e-14       3.656874492952e-15      -1.157568463054e-16       7.230877169251e-17 
 1126       1.671766094435e-10       2.033929555852e-12      -6.887423615677e-12       1.268339297494e-14       3.644284293342e-15      -1.152430294227e-16       7.044091599654e-17 
 1127       1.671756719999e-10       2.016660087147e-12      -6.771230988988e-12       1.268556383110e-14       3.631747904700e-15      -1.146917309290e-16       6.857776352701e-17 
 1128       1.671644378702e-10       1.999986788213e-12      -6.654228655543e-12       1.268761850283e-14       3.619265088927e-15      -1.141037918237e-16       6.671965016810e-17 
 1129       1.671428902910e-10       1.983912619312e-12      -6.536472612621e-12       1.268955522695e-14       3.606835603594e-15      -1.134800600890e-16       6.486691392225e-17 
 1130       1.671110126586e-10       1.968440543525e-12      -6.418019268898e-12       1.269137223027e-14       3.594459201931e-15      -1.128213907063e-16       6.301989491471e-17 
 1131       1.670687885297e-10       1.953573526743e-12      -6.298925445363e-12       1.269306772956e-14       3.582135632816e-15      -1.121286456720e-16       6.117893539789e-17 
 1132       1.670162016218e-10       1.939314537657e-12      -6.179248376243e-12       1.269463993158e-14       3.569864640758e-15      -1.114026940143e-16       5.934437975588e-17 
 1133       1.669532358142e-10       1.925666547754e-12      -6.059045709912e-12       1.269608703298e-14       3.557645965894e-15      -1.106444118089e-16       5.751657450886e-17 
 1134       1.668798751478e-10       1.912632531307e-12      -5.938375509816e-12       1.269740722034e-14       3.545479343966e-15      -1.098546821953e-16       5.569586831755e-17 
 1135       1.667961038263e-10       1.900215465369e-12      -5.817296255385e-12       1.269859867014e-14       3.533364506318e-15      -1.090343953930e-16       5.388261198767e-17 
 1136       1.667019062166e-10       1.888418329763e-12      -5.695866842956e-12       1.269965954871e-14       3.521301179881e-15      -1.081844487180e-16       5.207715847437e-17 
 1137       1.665972668489e-10       1.877244107076e-12      -5.574146586686e-12       1.270058801223e-14       3.509289087157e-15      -1.073057465985e-16       5.027986288669e-17 
 1138       1.664821704181e-10       1.866695782650e-12      -5.452195219474e-12       1.270138220672e-14       3.497327946214e-15      -1.063992005914e-16       4.849108249199e-17 
 1139       1.663566017836e-10       1.856776344579e-12      -5.330072893876e-12       1.270204026801e-14       3.485417470671e-15      -1.054657293986e-16       4.671117672042e-17 
 1140       1.662205459701e-10       1.847488783693e-12      -5.207840183023e-12       1.270256032169e-14       3.473557369681e-15      -1.045062588827e-16       4.494050716934e-17 
 1141       1.660739881683e-10       1.838836093557e-12      -5.085558081540e-12       1.270294048314e-14       3.461747347929e-15      -1.035217220837e-16       4.317943760780e-17 
 1142       1.659169137352e-10       1.830821270462e-12      -4.963288006464e-12       1.270317885747e-14       3.449987105610e-15      -1.025130592352e-16       4.142833398095e-17 
 1143       1.657493081949e-10       1.823447313415e-12      -4.841091798158e-12       1.270327353953e-14       3.438276338426e-15      -1.014812177802e-16       3.968756441450e-17 
 1144       1.655711572390e-10       1.816717224134e-12      -4.719031721236e-12       1.270322261385e-14       3.426614737565e-15      -1.004271523875e-16       3.795749921919e-17 
 1145       1.653824467272e-10       1.810634007038e-12      -4.597170465473e-12       1.270302415466e-14       3.415001989697e-15      -9.935182496803e-17       3.623851089519e-17 
 1146       1.651831626878e-10       1.805200669244e-12      -4.475571146727e-12       1.270267622584e-14       3.403437776956e-15      -9.825620469085e-17       3.453097413660e-17 
 1147       1.649732913182e-10       1.800420220551e-12      -4.354297307857e-12       1.270217688093e-14       3.391921776932e-15      -9.714126799947e-17       3.283526583585e-17 
 1148       1.647528189858e-10       1.796295673440e-12      -4.233412919640e-12       1.270152416306e-14       3.380453662657e-15      -9.600799862798e-17       3.115176508817e-17 
 1149       1.645217322280e-10       1.792830043064e-12      -4.112982381686e-12       1.270071610497e-14       3.369033102594e-15      -9.485738761728e-17       2.948085319604e-17 
 1150       1.642800177531e-10       1.790026347238e-12      -3.993070523362e-12       1.269975072900e-14       3.357659760624e-15      -9.369043333125e-17       2.782291367362e-17 
 1151       1.640276862537e-10       1.787886125940e-12      -3.873737620666e-12       1.269862644258e-14       3.346333329903e-15      -9.250750928312e-17       2.617824283056e-17 
 1152       1.637648441753e-10       1.786404979233e-12      -3.755024375758e-12       1.269734323048e-14       3.335053634934e-15      -9.130645879405e-17       2.454678027153e-17 
 1153       1.634916228601e-10       1.785576972670e-12      -3.636966748537e-12       1.269590147766e-14       3.323820530764e-15      -9.008447617408e-17       2.292837498357e-17 
 1154       1.632081548194e-10       1.785396112508e-12      -3.519600923844e-12       1.269430157516e-14       3.312633869232e-15      -8.883873667680e-17       2.132287444281e-17 
 1155       1.629145737362e-10       1.785856345567e-12      -3.402963311934e-12       1.269254392004e-14       3.301493498950e-15      -8.756639645832e-17       1.973012461075e-17 
 1156       1.626110144680e-10       1.786951559091e-12      -3.287090548937e-12       1.269062891546e-14       3.290399265304e-15      -8.626459253629e-17       1.814996993066e-17 
 1157       1.622976130498e-10       1.788675580599e-12      -3.172019497331e-12       1.268855697064e-14       3.279351010438e-15      -8.493044274883e-17       1.658225332392e-17 
 1158       1.619745066963e-10       1.791022177753e-12      -3.057787246401e-12       1.268632850092e-14       3.268348573247e-15      -8.356104571356e-17       1.502681618636e-17 
 1159       1.616418338048e-10       1.793985058208e-12      -2.944431112714e-12       1.268394392776e-14       3.257391789370e-15      -8.215348078655e-17       1.348349838465e-17 
 1160       1.612997339583e-10       1.797557869475e-12      -2.831988640578e-12       1.268140367872e-14       3.246480491179e-15      -8.070480802134e-17       1.195213825262e-17 
 1161       1.609483479276e-10       1.801734198778e-12      -2.720497602516e-12       1.267870818754e-14       3.235614507770e-15      -7.921206812787e-17       1.043257258761e-17 
 1162       1.605878176742e-10       1.806507572912e-12      -2.609995999726e-12       1.267585789410e-14       3.224793664954e-15      -7.767228243150e-17       8.924636646863e-18 
 1163       1.602182863533e-10       1.811871458102e-12      -2.500522062552e-12       1.267285324448e-14       3.214017785251e-15      -7.608245283198e-17       7.428164143848e-18 
 1164       1.598398983163e-10       1.817819259862e-12      -2.392114250951e-12       1.266969469092e-14       3.203286687877e-15      -7.443956176246e-17       5.942987244615e-18 
 1165       1.594527991132e-10       1.824344322852e-12      -2.284811254954e-12       1.266638269189e-14       3.192600188738e-15      -7.274057214842e-17       4.468936564160e-18 
 1166       1.590571354959e-10       1.831439930735e-12      -2.178651995142e-12       1.266291771207e-14       3.181958100418e-15      -7.098242736668e-17       3.005841162769e-18 
 1167       1.586530554205e-10       1.839099306039e-12      -2.073675623104e-12       1.265930022238e-14       3.171360232173e-15      -6.916205120441e-17       1.553528542381e-18 
 1168       1.582407080501e-10       1.847315610014e-12      -1.969921521910e-12       1.265553069999e-14       3.160806389922e-15      -6.727634781806e-17       1.118246429351e-19 
 1169       1.578202437575e-10       1.856081942487e-12      -1.867429306573e-12       1.265160962833e-14       3.150296376235e-15      -6.532220169239e-17      -1.319446161274e-18 
 1170       1.573918141281e-10       1.865391341727e-12      -1.766238824518e-12       1.264753749713e-14       3.139829990328e-15      -6.329647759940e-17      -2.740461065242e-18 
 1171       1.569555719621e-10       1.875236784296e-12      -1.666390156051e-12       1.264331480238e-14       3.129407028051e-15      -6.119602055738e-17      -4.151398836898e-18 
 1172       1.565116712778e-10       1.885611184913e-12      -1.567923614819e-12       1.263894204643e-14       3.119027281881e-15      -5.901765578983e-17      -5.552439820757e-18 
 1173       1.560602673140e-10       1.896507396310e-12      -1.470879748285e-12       1.263441973791e-14       3.108690540910e-15      -5.675818868449e-17      -6.943765941559e-18 
 1174       1.556015165328e-10       1.907918209089e-12      -1.375299338188e-12       1.262974839183e-14       3.098396590843e-15      -5.441440475227e-17      -8.325560707921e-18 
 1175       1.551355766222e-10       1.919836351582e-12      -1.281223401014e-12       1.262492852951e-14       3.088145213979e-15      -5.198306958629e-17      -9.698009215981e-18 
 1176       1.546626064988e-10       1.932254489712e-12      -1.188693188461e-12       1.261996067870e-14       3.077936189211e-15      -4.946092882084e-17      -1.106129815304e-17 
 1177       1.541827663106e-10       1.945165226845e-12      -1.097750187904e-12       1.261484537348e-14       3.067769292011e-15      -4.684470809033e-17      -1.241561580122e-17 
 1178       1.536962174398e-10       1.958561103654e-12      -1.008436122865e-12       1.260958315436e-14       3.057644294428e-15      -4.413111298833e-17      -1.376115204109e-17 
 1179       1.532031225053e-10       1.972434597974e-12      -9.207929534784e-13       1.260417456827e-14       3.047560965068e-15      -4.131682902651e-17      -1.509809835534e-17 
 1180       1.527036453655e-10       1.986778124663e-12      -8.348628769574e-13       1.259862016856e-14       3.037519069098e-15      -3.839852159364e-17      -1.642664783240e-17 
 1181       1.521979511211e-10       2.001584035458e-12      -7.506883280605e-13       1.259292051502e-14       3.027518368226e-15      -3.537283591456e-17      -1.774699517009e-17 
 1182       1.516862061175e-10       2.016844618833e-12      -6.683119795587e-13       1.258707617391e-14       3.017558620700e-15      -3.223639700919e-17      -1.905933667930e-17 
 1183       1.511685779478e-10       2.032552099861e-12      -5.877767427022e-13       1.258108771797e-14       3.007639581294e-15      -2.898580965147e-17      -2.036387028759e-17 
 1184       1.506452354556e-10       2.048698640068e-12      -5.091257676870e-13       1.257495572643e-14       2.997761001301e-15      -2.561765832839e-17      -2.166079554285e-17 
 1185       1.501163487372e-10       2.065276337295e-12      -4.324024441217e-13       1.256868078501e-14       2.987922628526e-15      -2.212850719894e-17      -2.295031361697e-17 
 1186       1.495820891450e-10       2.082277225552e-12      -3.576504014941e-13       1.256226348597e-14       2.978124207271e-15      -1.851490005309e-17      -2.423262730945e-17 
 1187       1.490426292896e-10       2.099693274882e-12      -2.849135096379e-13       1.255570442810e-14       2.968365478334e-15      -1.477336027080e-17      -2.550794105109e-17 
 1188       1.484981430427e-10       2.117516391213e-12      -2.142358791995e-13       1.254900421674e-14       2.958646178994e-15      -1.090039078097e-17      -2.677646090759e-17 
 1189       1.479488055401e-10       2.135738416223e-12      -1.456618621049e-13       1.254216346379e-14       2.948966043006e-15      -6.892474020467e-18      -2.803839458322e-17 
 1190       1.473947932600e-10       2.154350776795e-12      -7.922909222993e-14       1.253518301150e-14       2.939324825531e-15      -2.747697224265e-18      -2.929389540152e-17 
 1191       1.468362842546e-10       2.173343428974e-12      -1.494751290242e-14       1.252806460675e-14       2.929722378298e-15       1.529349768697e-18      -3.054289348686e-17 
 1192       1.462734579271e-10       2.192705900759e-12       4.717990726854e-14       1.252081023505e-14       2.920158575352e-15       5.932412245170e-18      -3.178526251661e-17 
 1193       1.457064949583e-10       2.212427641156e-12       1.071502380838e-13       1.251342189763e-14       2.910633288183e-15       1.045519039580e-17      -3.302087555487e-17 
 1194       1.451355773095e-10       2.232498020003e-12       1.649605878769e-13       1.250590161140e-14       2.901146385723e-15       1.509133921854e-17      -3.424960505146e-17 
 1195       1.445608882253e-10       2.252906327798e-12       2.206081036362e-13       1.249825140902e-14       2.891697734337e-15       1.983446842201e-17      -3.547132284070e-17 
 1196       1.439826122360e-10       2.273641775534e-12       2.740899711280e-13       1.249047333893e-14       2.882287197817e-15       2.467814232896e-17      -3.668590014044e-17 
 1197       1.434009351607e-10       2.294693494519e-12       3.254034150187e-13       1.248256946539e-14       2.872914637377e-15       2.961587977963e-17      -3.789320755086e-17 
 1198       1.428160441095e-10       2.316050536214e-12       3.745456989976e-13       1.247454186852e-14       2.863579911641e-15       3.464115403517e-17      -3.909311505343e-17 
 1199       1.422281274870e-10       2.337701872052e-12       4.215141258993e-13       1.246639264428e-14       2.854282876644e-15       3.974739268104e-17      -4.028549200982e-17 
 1200       1.416373749942e-10       2.359636393275e-12       4.663060378262e-13       1.245812390459e-14       2.845023385815e-15       4.492797753042e-17      -4.147020716073e-17 
 1201       1.410439776316e-10       2.381842910756e-12       5.089188162714e-13       1.244973777729e-14       2.835801289982e-15       5.017624452758e-17      -4.264712862490e-17 
 1202       1.404481277020e-10       2.404310154834e-12       5.493498822409e-13       1.244123640623e-14       2.826616437353e-15       5.548548365134e-17      -4.381612389791e-17 
 1203       1.398500188131e-10       2.427026775138e-12       5.875966963762e-13       1.243262195125e-14       2.817468673521e-15       6.084893881842e-17      -4.497705985116e-17 
 1204       1.392498458800e-10       2.449981340416e-12       6.236567590772e-13       1.242389658826e-14       2.808357841446e-15       6.625980778687e-17      -4.612980273072e-17 
 1205       1.386478051283e-10       2.473162338367e-12       6.575276106244e-13       1.241506250925e-14       2.799283781457e-15       7.171124205947e-17      -4.727421815627e-17 
 1206       1.380440940966e-10       2.496558175466e-12       6.892068313015e-13       1.240612192232e-14       2.790246331241e-15       7.719634678713e-17      -4.841017111999e-17 
 1207       1.374389116391e-10       2.520157176795e-12       7.186920415182e-13       1.239707705173e-14       2.781245325837e-15       8.270818067228e-17      -4.953752598544e-17 
 1208       1.368324579287e-10       2.543947585869e-12       7.459809019325e-13       1.238793013794e-14       2.772280597627e-15       8.823975587230e-17      -5.065614648651e-17 
 1209       1.362249344591e-10       2.567917564470e-12       7.710711135733e-13       1.237868343760e-14       2.763351976333e-15       9.378403790291e-17      -5.176589572626e-17 
 1210       1.356165440484e-10       2.592055192468e-12       7.939604179632e-13       1.236933922366e-14       2.754459289009e-15       9.933394554155e-17      -5.286663617589e-17 
 1211       1.350074908407e-10       2.616348467658e-12       8.146465972408e-13       1.235989978531e-14       2.745602360033e-15       1.048823507308e-16      -5.395822967360e-17 
 1212       1.343979803100e-10       2.640785305581e-12       8.331274742833e-13       1.235036742810e-14       2.736781011099e-15       1.104220784819e-16      -5.504053742349e-17 
 1213       1.337882192617e-10       2.665353539359e-12       8.494009128291e-13       1.234074447392e-14       2.727995061213e-15       1.159459067779e-16      -5.611341999451e-17 
 1214       1.331784158365e-10       2.690040919518e-12       8.634648176005e-13       1.233103326105e-14       2.719244326687e-15       1.214465664772e-16      -5.717673731930e-17 
 1215       1.325687795122e-10       2.714835113822e-12       8.753171344259e-13       1.232123614419e-14       2.710528621126e-15       1.269167412170e-16      -5.823034869313e-17 
 1216       1.319595211069e-10       2.739723707099e-12       8.849558503629e-13       1.231135549452e-14       2.701847755430e-15       1.323490673167e-16      -5.927411277280e-17 
 1217       1.313508527814e-10       2.764694201067e-12       8.923789938202e-13       1.230139369970e-14       2.693201537780e-15       1.377361336813e-16      -6.030788757552e-17 
 1218       1.307429880424e-10       2.789734014171e-12       8.975846346808e-13       1.229135316390e-14       2.684589773633e-15       1.430704817046e-16      -6.133153047786e-17 
 1219       1.301361417445e-10       2.814830481400e-12       9.005708844241e-13       1.228123630788e-14       2.676012265718e-15       1.483446051729e-16      -6.234489821460e-17 
 1220       1.295305300937e-10       2.839970854126e-12       9.013358962487e-13       1.227104556897e-14       2.667468814024e-15       1.535509501682e-16      -6.334784687766e-17 
 1221       1.289263706494e-10       2.865142299928e-12       8.998778651949e-13       1.226078340115e-14       2.658959215801e-15       1.586819149717e-16      -6.434023191500e-17 
 1222       1.283238823277e-10       2.890331902421e-12       8.961950282671e-13       1.225045227504e-14       2.650483265544e-15       1.637298499672e-16      -6.532190812953e-17 
 1223       1.277232854037e-10       2.915526661083e-12       8.902856645568e-13       1.224005467797e-14       2.642040754992e-15       1.686870575445e-16      -6.629272967798e-17 
 1224       1.271248015143e-10       2.940713491089e-12       8.821480953647e-13       1.222959311400e-14       2.633631473120e-15       1.735457920026e-16      -6.725255006987e-17 
 1225       1.265286536612e-10       2.965879223133e-12       8.717806843234e-13       1.221907010394e-14       2.625255206132e-15       1.782982594536e-16      -6.820122216632e-17 
 1226       1.259350662132e-10       2.991010603263e-12       8.591818375200e-13       1.220848818543e-14       2.616911737454e-15       1.829366177255e-16      -6.913859817903e-17 
 1227       1.253442649091e-10       3.016094292704e-12       8.443500036187e-13       1.219784991290e-14       2.608600847727e-15       1.874529762661e-16      -7.006452966915e-17 
 1228       1.247564768606e-10       3.041116867691e-12       8.272836739834e-13       1.218715785767e-14       2.600322314800e-15       1.918393960460e-16      -7.097886754619e-17 
 1229       1.241719112632e-10       3.066065673410e-12       8.079861350854e-13       1.217641455096e-14       2.592075935501e-15       1.960901476466e-16      -7.188147360407e-17 
 1230       1.235907012735e-10       3.090931397293e-12       7.864797873508e-13       1.216562231212e-14       2.583861591241e-15       2.002085151146e-16      -7.277225528167e-17 
 1231       1.230129614462e-10       3.115705525992e-12       7.627919968669e-13       1.215478341844e-14       2.575679183180e-15       2.042000728413e-16      -7.365113131355e-17 
 1232       1.224388069638e-10       3.140379493934e-12       7.369503590450e-13       1.214390016195e-14       2.567528610506e-15       2.080704348014e-16      -7.451802023012e-17 
 1233       1.218683536383e-10       3.164944683219e-12       7.089826991199e-13       1.213297484952e-14       2.559409770441e-15       2.118252546357e-16      -7.537284035744e-17 
 1234       1.213017179118e-10       3.189392423516e-12       6.789170726504e-13       1.212200980279e-14       2.551322558229e-15       2.154702257341e-16      -7.621550981707e-17 
 1235       1.207390168578e-10       3.213713991960e-12       6.467817660182e-13       1.211100735832e-14       2.543266867132e-15       2.190110813180e-16      -7.704594652588e-17 
 1236       1.201803681828e-10       3.237900613049e-12       6.126052969285e-13       1.209996986751e-14       2.535242588426e-15       2.224535945227e-16      -7.786406819585e-17 
 1237       1.196258902270e-10       3.261943458538e-12       5.764164149094e-13       1.208889969670e-14       2.527249611396e-15       2.258035784807e-16      -7.866979233389e-17 
 1238       1.190757019657e-10       3.285833647340e-12       5.382441018117e-13       1.207779922715e-14       2.519287823330e-15       2.290668864039e-16      -7.946303624170e-17 
 1239       1.185299230104e-10       3.309562245417e-12       4.981175723089e-13       1.206667085514e-14       2.511357109514e-15       2.322494116662e-16      -8.024371701553e-17 
 1240       1.179886736101e-10       3.333120265680e-12       4.560662743970e-13       1.205551699190e-14       2.503457353229e-15       2.353570878866e-16      -8.101175154603e-17 
 1241       1.174520746524e-10       3.356498667885e-12       4.121198898940e-13       1.204434006374e-14       2.495588435741e-15       2.383958890115e-16      -8.176705651808e-17 
 1242       1.169202476647e-10       3.379688358529e-12       3.663083349401e-13       1.203314251199e-14       2.487750236301e-15       2.413718293973e-16      -8.250954841059e-17 
 1243       1.163933148153e-10       3.402680190746e-12       3.186617604972e-13       1.202192679311e-14       2.479942632138e-15       2.442909638936e-16      -8.323914349630e-17 
 1244       1.158713989148e-10       3.425464964204e-12       2.692105528491e-13       1.201069537866e-14       2.472165498453e-15       2.471593879252e-16      -8.395575784166e-17 
 1245       1.153546234170e-10       3.448033425002e-12       2.179853341008e-13       1.199945075537e-14       2.464418708415e-15       2.499832375752e-16      -8.465930730656e-17 
 1246       1.148431124202e-10       3.470376265566e-12       1.650169626786e-13       1.198819542512e-14       2.456702133155e-15       2.527686896673e-16      -8.534970754425e-17 
 1247       1.143369906685e-10       3.492484124546e-12       1.103365338300e-13       1.197693190502e-14       2.449015641762e-15       2.555219618490e-16      -8.602687400107e-17 
 1248       1.138363835528e-10       3.514347586711e-12       5.397538012323e-14       1.196566272743e-14       2.441359101278e-15       2.582493126737e-16      -8.669072191632e-17 
 1249       1.133414171122e-10       3.535957182846e-12      -4.034928052621e-15       1.195439043995e-14       2.433732376691e-15       2.609570416837e-16      -8.734116632206e-17 
 1250       1.128522180350e-10       3.557303389650e-12      -6.366258198809e-14       1.194311760551e-14       2.426135330932e-15       2.636514894927e-16      -8.797812204293e-17 
 1251       1.123689136597e-10       3.578376629631e-12      -1.248755341534e-13       1.193184680234e-14       2.418567824868e-15       2.663390378688e-16      -8.860150369598e-17 
 1252       1.118916319768e-10       3.599167271003e-12      -1.876414976985e-13       1.192058062404e-14       2.411029717300e-15       2.690261098165e-16      -8.921122569047e-17 
 1253       1.114205016292e-10       3.619665627581e-12      -2.519279459538e-13       1.190932167960e-14       2.403520864955e-15       2.717191696600e-16      -8.980720222770e-17 
 1254       1.109556519141e-10       3.639861958680e-12      -3.177021119295e-13       1.189807259341e-14       2.396041122479e-15       2.744247231256e-16      -9.038934730082e-17 
 1255       1.104972127836e-10       3.659746469011e-12      -3.849309878165e-13       1.188683600533e-14       2.388590342439e-15       2.771493174243e-16      -9.095757469469e-17 
 1256       1.100453148463e-10       3.679309308576e-12      -4.535813244864e-13       1.187561457068e-14       2.381168375311e-15       2.798995413347e-16      -9.151179798561e-17 
 1257       1.096000893683e-10       3.698540572563e-12      -5.236196309916e-13       1.186441096027e-14       2.373775069478e-15       2.826820252854e-16      -9.205193054124e-17 
 1258       1.091616682744e-10       3.717430301249e-12      -5.950121740654e-13       1.185322786047e-14       2.366410271224e-15       2.855034414378e-16      -9.257788552035e-17 
 1259       1.087301841491e-10       3.735968479889e-12      -6.677249776226e-13       1.184206797320e-14       2.359073824730e-15       2.883705037687e-16      -9.308957587264e-17 
 1260       1.083057702382e-10       3.754145038615e-12      -7.417238222590e-13       1.183093401598e-14       2.351765572067e-15       2.912899681531e-16      -9.358691433863e-17 
 1261       1.078885604497e-10       3.771949852337e-12      -8.169742447524e-13       1.181982872193e-14       2.344485353193e-15       2.942686324466e-16      -9.406981344938e-17 
 1262       1.074786893549e-10       3.789372740631e-12      -8.934415375622e-13       1.180875483984e-14       2.337233005947e-15       2.973133365683e-16      -9.453818552637e-17 
 1263       1.070762921898e-10       3.806403467643e-12      -9.710907483298e-13       1.179771513419e-14       2.330008366043e-15       3.004309625836e-16      -9.499194268131e-17 
 1264       1.066815048562e-10       3.823031741982e-12      -1.049886679379e-12       1.178671238515e-14       2.322811267067e-15       3.036284347864e-16      -9.543099681595e-17 
 1265       1.062944639230e-10       3.839247216616e-12      -1.129793887216e-12       1.177574938863e-14       2.315641540469e-15       3.069127197820e-16      -9.585525962191e-17 
 1266       1.059153066269e-10       3.855039488771e-12      -1.210776682028e-12       1.176482895632e-14       2.308499015561e-15       3.102908265699e-16      -9.626464258046e-17 
 1267       1.055441708742e-10       3.870398099824e-12      -1.292799127188e-12       1.175395391571e-14       2.301383519508e-15       3.137698066263e-16      -9.665905696241e-17 
 1268       1.051811709400e-10       3.885313979940e-12      -1.375824804899e-12       1.174312683834e-14       2.294294893287e-15       3.173545940247e-16      -9.703843829917e-17 
 1269       1.048263242570e-10       3.899783800406e-12      -1.459816111194e-12       1.173234922115e-14       2.287233039746e-15       3.210414983764e-16      -9.740282010536e-17 
 1270       1.044796237854e-10       3.913805671268e-12      -1.544734951816e-12       1.172162229578e-14       2.280197876088e-15       3.248246370318e-16      -9.775226100586e-17 
 1271       1.041410622365e-10       3.927377701153e-12      -1.630542974817e-12       1.171094729943e-14       2.273189317956e-15       3.286980881576e-16      -9.808682034323e-17 
 1272       1.038106320728e-10       3.940497997272e-12      -1.717201570034e-12       1.170032547496e-14       2.266207279428e-15       3.326558906591e-16      -9.840655817937e-17 
 1273       1.034883255071e-10       3.953164665426e-12      -1.804671868581e-12       1.168975807081e-14       2.259251673018e-15       3.366920441014e-16      -9.871153529712e-17 
 1274       1.031741345020e-10       3.965375810007e-12      -1.892914742324e-12       1.167924634106e-14       2.252322409665e-15       3.408005086312e-16      -9.900181320199e-17 
 1275       1.028680507688e-10       3.977129534004e-12      -1.981890803368e-12       1.166879154543e-14       2.245419398738e-15       3.449752048982e-16      -9.927745412371e-17 
 1276       1.025700657677e-10       3.988423939007e-12      -2.071560403536e-12       1.165839494928e-14       2.238542548024e-15       3.492100139768e-16      -9.953852101794e-17 
 1277       1.022801707064e-10       3.999257125212e-12      -2.161883633859e-12       1.164805782363e-14       2.231691763727e-15       3.534987772874e-16      -9.978507756787e-17 
 1278       1.019983565398e-10       4.009627191425e-12      -2.252820324049e-12       1.163778144516e-14       2.224866950465e-15       3.578352965187e-16      -1.000171881859e-16 
 1279       1.017246139694e-10       4.019532235064e-12      -2.344330041990e-12       1.162756709623e-14       2.218068011267e-15       3.622133335482e-16      -1.002349180152e-16 
 1280       1.014589334426e-10       4.028970352166e-12      -2.436372093217e-12       1.161741606488e-14       2.211294847565e-15       3.666266103649e-16      -1.004383329316e-16 
 1281       1.012013051521e-10       4.037939637391e-12      -2.528905520397e-12       1.160732964482e-14       2.204547359195e-15       3.710688089901e-16      -1.006274995448e-16 
 1282       1.009517190352e-10       4.046438184025e-12      -2.621889102816e-12       1.159730913551e-14       2.197825444388e-15       3.755335713992e-16      -1.008024852005e-16 
 1283       1.007101647732e-10       4.054464083983e-12      -2.715281355860e-12       1.158735584206e-14       2.191128999771e-15       3.800144994435e-16      -1.009633579816e-16 
 1284       1.004766317909e-10       4.062015427817e-12      -2.809040530497e-12       1.157747107535e-14       2.184457920360e-15       3.845051547715e-16      -1.011101867102e-16 
 1285       1.002511092557e-10       4.069090304716e-12      -2.903124612759e-12       1.156765615195e-14       2.177812099557e-15       3.889990587506e-16      -1.012430409491e-16 
